from	to	eweight	consensus_lin	Team Name	Section	Sample Location	Plant Scientific Name	Plant Common Name	Date of collection	Time of collection	Elevation	Type of Biom	Soil Characterization	Longitude	Latitude	pH  Litmus Strip	pH meter CALeDNA	Amount of Leaf Litter	Soil Temperature (Celsius)	Moisture content (%)	Nitrogen content	Potassium content	Phosphate content
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;	11.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;NA;;	30.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Aquabacterium;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Ideonella;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Leptothrix;Leptothrix ginsengisoli	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;NA;NA;Burkholderiales bacterium X4	7.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;NA;Thiobacter;Thiobacter sp. enrichment culture clone 35Fe79	4.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;	19.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia timonae	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;NA;	8.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;NA;;NA;	93.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;NA;NA;NA;bacterium Ellin6067	12.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;NA;NA;NA;bacterium Ellin6095	20.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;NA;NA;NA;beta proteobacterium FSW05-110	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;NA;NA;NA;beta proteobacterium Schreyahn_AOB_SSU_Aster_2	5.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;NA;NA;NA;beta proteobacterium Schreyahn_AOB_SSU_Aster_7	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;NA;NA;NA;unidentified beta proteobacterium ps.6	15.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;NA;NA;Proteinimicrobium;Proteinimicrobium ihbtica	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Neisseriales;Chromobacteriaceae;NA;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylophilus;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylophilus;Methylophilus sp. MA09	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Nitrosomonadales;NA;;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;NA;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;	6.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Denitratisoma;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Sterolibacteriaceae;Sulfurisoma;Sulfurisoma sediminicola	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Rhodocyclales;NA;;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera;Thauera sp. enrichment culture clone EN9	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Zoogloea;Zoogloea ramigera	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Dethiosulfatarculus;Dethiosulfatarculus sandiegensis	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfonema;Desulfonema ishimotonii	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;Desulfosarcina sp. enrichment culture clone CIBANICRA-SRB44	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;NA;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio butyratiphilus	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp. enrichment culture clone Jdgsrb011	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;NA;	6.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter dehalogenans	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Archangium;Archangium sp.	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Cystobacter;	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;Hyalangium;Hyalangium sp.	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Archangiaceae;NA;	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Haliangium;	4.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;Haliangium;Haliangium ochraceum	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Kofleriaceae;NA;	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Aggregicoccus;Aggregicoccus sp.	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Corallococcus;	5.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Corallococcus;Corallococcus exiguus	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;Myxococcus;	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae;NA;	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;NA;;	30.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;NA;Enhygromyxa;	3.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;Myxococcales bacterium L1978	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;myxobacterium AT1-01	1.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;myxobacterium AT3-03	13.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;myxobacterium SIBN-17	8.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
S18.K0192B2	Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;myxobacterium SMH-27-4	2.0		AL-Gs	1A	Botanical Garden	Rhamnaceae Ceanothus, Fabaceae Cercis occidentalis, Rhamnaceae ceanuthus concha, Rhamnaceae ceanothus arboreus.	Wild lilac, Western redbud, Mountain lilac and Catalina ceanothus.	1/16/2018	14:18	107	Garden	Unburned	34.0662	-118.4907	6	7	High	19	0.20%	Low	Low	Low
