Pathway L1	Pathway L2	Pathway L3	S18.K0010A2	S18.K0011C1	S18.K0011C2	S18.K0033C1	S18.K0033C2	S18.K0145B1	S18.K0147C2	S18.K0148A1	S18.K0154C1	S18.K0154C2	S18.K0191C1	S18.K0192B2	S18.K0192C1	S18.K0195C1
Organismal Systems	Endocrine system	 GnRH signaling pathway [PATH:ko04912]	0.569444444444444	6.00277777777778	4.33333333333333	2.18333333333333	0.366666666666667	2.33333333333333	0.125	0.433333333333333	9.54444444444444	8.66666666666667	0.708333333333333	1.99166666666667	1.5	3.02420634920635
Organismal Systems	Endocrine system	 Ovarian Steroidogenesis [PATH:ko04913]	4.999999999999997	2.33333333333333	2.11111111111111	4.83333333333333	0.777777777777778	2.66666666666667	1.33333333333333	1.333333333333333	7.138888888888887	7.0	10.11111111111111	6.02777777777778	4.33333333333333	2.265873015873011
Organismal Systems	Endocrine system	 Progesterone-mediated oocyte maturation [PATH:ko04914]	254.738943001443	688.6670995671	162.191017316017	273.348538961039	174.632142857143	341.59613997114	145.679310966811	744.115061327561	757.395436507937	782.338095238095	485.769498556999	447.740097402597	402.559902597403	586.374108946609
Organismal Systems	Endocrine system	 Estrogen signaling pathway [PATH:ko04915]	254.738943001443	688.6670995671	162.191017316017	273.348538961039	174.632142857143	341.59613997114	145.679310966811	744.115061327561	757.395436507937	782.338095238095	485.769498556999	447.740097402597	402.559902597403	585.874108946609
Organismal Systems	Endocrine system	 Melanogenesis [PATH:ko04916]	403.488131313131	165.45	366.391666666667	191.904797979798	366.1	256.041666666667	98.8568181818182	224.255555555556	355.871464646465	245.586111111111	622.687878787879	721.749242424242	522.990277777778	200.952777777778
Organismal Systems	Endocrine system	 Prolactin signaling pathway [PATH:ko04917]	247.278841991342	484.269444444444	219.233333333333	219.818488455988	152.196428571429	162.005952380952	134.595448532949	496.286381673882	555.537572150072	476.261507936508	440.708712121212	334.534758297258	615.527777777778	392.927777777778
Organismal Systems	Endocrine system	 Thyroid hormone synthesis [PATH:ko04918]	739.409487734488	1884.601695526693	550.2067821067819	854.349531024531	518.2464285714279	886.4078643578639	358.3909932659932	1835.357395382398	1922.009090909095	2102.159199134202	1292.668434343435	1239.605934343434	1237.541215728716	1728.0598884448843
Organismal Systems	Endocrine system	 Thyroid hormone signaling pathway [PATH:ko04919]	297.02619047619066	976.485714285714	197.87738095238066	264.2484126984123	120.52539682539633	343.22579365079366	143.980555555556	1198.71785714286	1115.157936507941	1086.4111111111133	496.179473304473	354.04662698412744	806.6589285714286	762.6455738705738
Organismal Systems	Endocrine system	 Adipocytokine signaling pathway [PATH:ko04920]	2055.784812409816	3455.442532467533	1583.071518759022	2157.169949494953	1645.2543650793618	2242.159938672443	1187.7663840788841	3488.043650793654	4049.5618686868643	3770.841341991346	3894.0292388167377	3781.319715007213	4308.043217893217	3353.8122552447558
Organismal Systems	Endocrine system	 Oxytocin signaling pathway [PATH:ko04921]	79.16666666666667	4.83333333333333	98.0	10.0	62.666666666666664	11.66666666666667	12.5	0.333333333333333	32.166666666666664	26.5	87.83333333333333	117.91666666666667	45.33333333333333	9.821428571428571
Organismal Systems	Endocrine system	 Glucagon signaling pathway [PATH:ko04922]	3321.867532467533	5121.928787878792	2764.476064213564	4328.962049062048	2769.2071428571435	4259.938546176045	2641.5759800384817	3141.295129870133	5145.30768398268	5941.561688311697	7206.955357142862	6697.705303030297	8565.180844155842	5343.554933677439
Organismal Systems	Endocrine system	 Regulation of lipolysis in adipocyte [PATH:ko04923]	0.666666666666667	1.33333333333333	0.0	2.5	0.166666666666667	2.16666666666667	0.0	0.333333333333333	0.166666666666667	1.0	1.33333333333333	1.91666666666667	1.33333333333333	0.821428571428571
Organismal Systems	Endocrine system	 Renin secretion [PATH:ko04924]	233.85119047619	124.738095238095	183.882936507937	200.30119047619	251.013888888889	246.344047619048	87.125	43.1011904761905	170.410714285714	149.166666666667	491.545634920635	550.415277777778	536.35119047619	156.690476190476
Organismal Systems	Endocrine system	 Aldosterone synthesis and secretion [PATH:ko04925]	0.125	0.0	0.0	0.25	0.0	1.5	0.125	0.0	0.0	0.0	0.25	0.375	0.0	0.208333333333333
Organismal Systems	Endocrine system	 Relaxin signaling pathway [PATH:ko04926]	2.97916666666667	7.083333333333339	3.79166666666667	11.4375	0.738095238095238	5.54166666666666	21.5625	0.9375	6.479166666666661	3.41666666666667	4.5625	5.5625	6.34523809523809	9.45833333333333
Organismal Systems	Endocrine system	 Parathyroid hormone synthesis, secretion and action [PATH:ko04928]	79.06944444444444	9.50277777777778	99.83333333333333	9.38333333333333	64.41666666666667	11.33333333333333	12.625	0.433333333333333	41.04444444444444	35.16666666666667	86.70833333333333	116.49166666666667	44.5	11.77420634920635
Human Diseases	Endocrine and metabolic diseases	 Type II diabetes mellitus [PATH:ko04930]	653.738455988456	1190.43578643579	476.340367965368	750.820598845599	497.302380952381	737.778391053391	387.186483886484	1071.11987734488	1303.7387265512232	1324.52702020202	1287.6	1230.6391233766233	1316.92794011544	1144.5259959485
Human Diseases	Endocrine and metabolic diseases	 Insulin resistance [PATH:ko04931]	2184.4531746031753	2770.815981240981	1695.431385281385	2235.8233766233807	2049.563888888889	2751.13484848485	1198.6219215969215	2351.0594877344847	3144.192334054837	3173.3532467532505	4346.906926406935	4521.208549783543	4673.204112554106	2863.6167682317728
Human Diseases	Endocrine and metabolic diseases	 Non-alcoholic fatty liver disease (NAFLD) [PATH:ko04932]	1793.062409812409	3836.089502164502	1376.1242784992792	1867.2945887445862	1323.62738095238	2127.677633477636	872.9260101010105	3685.372258297254	4013.219985569986	4046.407936507939	3193.33272005772	3216.60346320346	3132.077669552666	3453.429754689757
Human Diseases	Endocrine and metabolic diseases	 AGE-RAGE signaling pathway in diabetic complications [PATH:ko04933]	2.97916666666667	7.083333333333339	3.79166666666667	11.4375	0.738095238095238	5.54166666666666	21.5625	0.9375	6.479166666666661	3.41666666666667	4.5625	5.5625	6.34523809523809	9.45833333333333
Human Diseases	Endocrine and metabolic diseases	 Cushing's syndrome [PATH:ko04934]	607.035245310245	964.871500721501	497.487987012987	639.355483405483	528.969444444444	692.214502164502	321.13918951419	818.372655122655	1029.71408730159	1116.35916305916	1114.94931457431	1167.49325396825	1035.38508297258	981.938892773893
Human Diseases	Endocrine and metabolic diseases	 Type I diabetes mellitus [PATH:ko04940]	843.906295093795	1667.825036075034	669.4410173160172	1025.1439213564208	664.3932539682536	1149.991774891777	566.0267255892254	1479.981150793651	1785.787247474749	1845.0591630591612	1620.538329725834	1567.3944985570001	1814.261291486295	1597.253669108667
Organismal Systems	Excretory system	 Aldosterone-regulated sodium reabsorption [PATH:ko04960]	0.125	0.0	0.0	0.25	0.0	1.5	0.125	0.0	0.0	0.0	0.25	0.375	0.0	0.208333333333333
Organismal Systems	Excretory system	 Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961]	0.125	0.0	0.0	0.25	0.55	1.5	0.125	0.0	0.0	0.0	0.25	0.375	0.0	0.208333333333333
Organismal Systems	Excretory system	 Vasopressin-regulated water reabsorption [PATH:ko04962]	0.2	0.3	0.3	0.0	1.2	5.225	1.8	0.0	0.5	0.3	0.6	1.38333333333333	3.3	0.5
Organismal Systems	Excretory system	 Proximal tubule bicarbonate reclamation [PATH:ko04964]	1323.759812409812	1889.866305916306	1075.4017316017319	1146.8632395382401	972.894047619047	1120.023917748917	651.461483886484	1921.467929292929	2260.118795093795	2168.7250721500723	2309.494588744588	2165.698827561328	2254.1698232323233	1689.849004606505
Organismal Systems	Digestive system	 Salivary secretion [PATH:ko04970]	0.125	0.0	0.0	0.25	0.0	1.5	0.125	0.0	0.0	0.0	0.25	0.375	0.0	0.208333333333333
Organismal Systems	Digestive system	 Gastric acid secretion [PATH:ko04971]	0.125	0.0	0.0	0.25	0.0	1.5	0.125	0.0	0.0	0.0	0.25	0.375	0.0	0.208333333333333
Organismal Systems	Digestive system	 Pancreatic secretion [PATH:ko04972]	0.625	0.666666666666667	0.0	0.25	0.0714285714285714	3.01428571428571	0.125	0.0	0.0	0.5	0.916666666666667	1.625	0.0952380952380952	0.208333333333333
Organismal Systems	Digestive system	 Carbohydrate digestion and absorption [PATH:ko04973]	102.590945165945	254.640079365079	59.9464285714286	131.374278499278	96.3380952380952	136.335714285714	75.1886363636364	277.010714285714	321.6496753246753	420.61626984127	237.363455988456	198.36435786435834	129.784920634921	289.85396825396833
Organismal Systems	Digestive system	 Protein digestion and absorption [PATH:ko04974]	574.4428571428566	619.1964285714289	423.4523809523807	567.162301587302	513.235714285714	544.0535714285719	294.866666666667	712.517857142857	831.1829365079367	825.9805555555556	1160.9900793650768	1165.3874999999966	1003.4488095238092	592.7841269841273
Organismal Systems	Digestive system	 Bile secretion [PATH:ko04976]	29.69722222222222	83.30000000000003	44.61111111111113	57.941666666666706	20.649206349206302	45.4222222222222	31.2583333333333	18.9166666666667	63.433333333333294	102.8472222222222	82.09722222222226	57.6333333333333	93.7688492063492	88.54166666666663
Organismal Systems	Digestive system	 Mineral absorption [PATH:ko04978]	423.561038961039	662.115945165945	292.374098124098	388.223340548341	352.560714285714	420.00101010101	184.587866762867	722.931421356421	770.905952380952	664.957972582973	762.939790764791	759.36746031746	574.164844877345	577.2400832500833
Organismal Systems	Digestive system	 Cholesterol metabolism [PATH:ko04979]	273.204797979798	436.875865800866	264.291161616162	386.679545454545	202.545634920635	326.3883116883113	177.798484848485	102.468398268398	322.5870851370853	583.323015873016	562.5242424242424	545.4838924963924	467.029725829726	424.0580663780663
Human Diseases	Neurodegenerative diseases	 Alzheimer's disease [PATH:ko05010]	2415.445147907647	5029.283982683983	1834.5597402597414	2653.554094516592	1839.830158730157	2912.516233766236	1260.0703523328525	4786.885804473304	5276.236778499277	5463.606818181819	4439.92472943723	4446.281096681097	4331.676262626257	4678.985758130762
Human Diseases	Neurodegenerative diseases	 Parkinson's disease [PATH:ko05012]	1715.062409812409	3832.589502164502	1280.6242784992792	1860.2945887445862	1261.12738095238	2119.177633477636	860.4260101010105	3685.372258297254	3982.4283189033195	4020.907936507939	3108.33272005772	3102.6867965367933	3089.577669552666	3445.429754689757
Human Diseases	Neurodegenerative diseases	 Amyotrophic lateral sclerosis (ALS) [PATH:ko05014]	2279.0278138528142	5064.622907647904	1538.709884559885	2308.153860028858	1531.719444444445	2458.1203102453137	1128.585978835979	6122.3119047619	6037.692063492066	5356.758405483404	4007.118290043285	3703.032738095232	3810.473268398263	4349.727890165391
Human Diseases	Neurodegenerative diseases	 Huntington's disease [PATH:ko05016]	3035.5186688311683	5706.464177489176	2363.301154401155	3060.7055375180344	2324.00119047619	3444.152453102456	1510.8670815295816	5455.511525974021	6108.022348484852	6129.579401154403	5485.678517316015	5522.614087301582	5279.753427128429	5170.490686535688
Human Diseases	Neurodegenerative diseases	 Prion diseases [PATH:ko05020]	435.7146103896107	770.544083694084	299.8553030303027	385.5686147186143	351.5476190476193	477.1477272727277	192.656469456469	893.49062049062	920.7378968253971	777.3853174603174	803.701515151515	818.6522366522364	700.8890692640696	582.0449245199244
Human Diseases	Substance dependence	 Cocaine addiction [PATH:ko05030]	668.022619047619	669.3190476190471	500.3333333333333	600.1595238095238	613.3087301587299	762.8059523809526	339.25291005290967	846.5849206349206	996.0670634920632	856.8742063492067	1351.3203463203433	1322.0386904761933	1461.836904761906	741.9896825396828
Human Diseases	Substance dependence	 Amphetamine addiction [PATH:ko05031]	668.022619047619	669.3190476190471	500.3333333333333	600.1595238095238	613.3087301587299	762.8059523809526	339.25291005290967	846.5849206349206	996.0670634920632	856.8742063492067	1351.3203463203433	1322.0386904761933	1461.836904761906	741.9896825396828
Human Diseases	Substance dependence	 Alcoholism [PATH:ko05034]	668.022619047619	669.3190476190471	500.3333333333333	600.1595238095238	613.3087301587299	762.8059523809526	339.25291005290967	846.5849206349206	996.0670634920632	856.8742063492067	1351.3203463203433	1322.0386904761933	1461.836904761906	741.9896825396828
Human Diseases	Infectious diseases	 Bacterial invasion of epithelial cells [PATH:ko05100]	24.55	40.90476190476193	25.82777777777778	36.40555555555559	7.23253968253969	14.35	17.50000000000003	13.4952380952381	35.50912698412699	34.67222222222219	63.494949494949495	36.705158730158765	67.45694444444449	39.21507936507938
Human Diseases	Infectious diseases	 Vibrio cholerae infection [PATH:ko05110]	203.7039682539682	34.899206349206366	218.14682539682542	46.23174603174606	139.0	45.85238095238095	32.633333333333326	20.7761904761905	141.12460317460318	144.9888888888889	265.9984126984127	295.9180555555555	131.9539682539683	87.4765873015873
Cellular Processes	Cellular community - prokaryotes	 Biofilm formation - Vibrio cholerae [PATH:ko05111]	11026.559433621926	23977.052561327564	6893.6312770562745	9182.841829004323	7462.831349206351	11099.180303030302	5018.316552429057	32751.43602092352	30600.843037518036	25864.799494949497	19143.555645743145	17845.556096681103	18098.920346320345	20624.203807858812
Human Diseases	Infectious diseases	 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	630.7537878787881	1273.4226911976914	473.5149711399711	699.4594155844152	416.04206349206373	723.7323593073593	370.9633718133716	1279.6192279942286	1452.369426406926	1395.3476190476197	1130.0764790764797	1079.110389610391	1063.375955988455	1349.1145207570205
Human Diseases	Infectious diseases	 Pathogenic Escherichia coli infection [PATH:ko05130]	0.5	0.0	2.5	0.5	0.0	1.2	0.0	0.0	1.0	0.0	1.5	1.5	1.5	1.0
Human Diseases	Infectious diseases	 Shigellosis [PATH:ko05131]	8.5	1.4	2.5	2.8999999999999995	3.4547619047619134	9.049999999999999	0.3999999999999999	3.3	3.9250000000000003	2.0	12.5	11.610714285714284	9.034722222222232	7.62857142857142
Human Diseases	Infectious diseases	 Salmonella infection [PATH:ko05132]	1761.0059523809532	3218.543831168835	1089.1773088023083	1514.861796536796	1257.738095238095	1781.4759379509346	829.3024290524297	4619.944264069263	4426.504978354977	3594.8893939393943	3032.6673520923523	2867.022240259743	2927.333243145742	3083.966908924406
Human Diseases	Infectious diseases	 Pertussis [PATH:ko05133]	1078.775252525253	3454.3977272727284	576.7341630591629	990.252056277056	480.2150793650794	926.9975468975457	515.8707431457435	4126.727597402598	3786.127849927847	3636.869841269842	1491.3252886002883	1235.7556998557002	1336.9731601731612	2863.368131313132
Human Diseases	Infectious diseases	 Legionellosis [PATH:ko05134]	4986.10965007215	7368.313419913421	4139.39494949495	4714.647817460315	4124.321428571428	5492.6493867243835	2529.1616221741224	7064.354130591626	8532.533423520923	8499.321176046178	8974.643308080813	9220.597204184702	9158.737536075041	7220.490834443331
Human Diseases	Infectious diseases	 Leishmaniasis [PATH:ko05140]	0.666666666666667	1.33333333333333	0.0	2.5	0.166666666666667	2.16666666666667	0.0	0.333333333333333	0.166666666666667	1.0	1.33333333333333	1.91666666666667	1.33333333333333	0.821428571428571
Human Diseases	Infectious diseases	 Chagas disease (American trypanosomiasis) [PATH:ko05142]	578.955375180375	526.734956709956	469.773953823954	588.382431457431	624.247222222222	764.439790764791	250.140909090909	336.4643578643575	612.9863997113989	640.197619047619	1203.147582972583	1339.5741883116889	1313.239466089466	676.189945887446
Human Diseases	Infectious diseases	 African trypanosomiasis [PATH:ko05143]	419.6375180375184	509.7674963924959	359.06323953823926	497.7895743145744	430.4630952380949	606.3524891774891	215.6131313131313	347.497294372294	551.9030663780659	647.1087301587297	902.9102813852813	929.5614898989904	938.7327200577205	719.013953823954
Human Diseases	Infectious diseases	 Toxoplasmosis [PATH:ko05145]	937.3536435786434	1907.70054112554	747.5676406926411	1099.4948051948033	705.8265873015871	1251.46868686869	511.6691919191923	1597.24076479076	1944.3626623376622	2066.31031746032	1731.6470779220779	1706.439213564211	1967.61044372294	1830.9461724386742
Human Diseases	Infectious diseases	 Amoebiasis [PATH:ko05146]	765.1613455988456	651.390115440115	688.1465728715724	811.9888708513705	720.8087301587302	836.486219336219	475.62899831649815	167.15229076479068	628.2333513708519	813.7369769119767	1546.5991522366471	1562.1252525252567	1641.875180375185	771.3005955155961
Human Diseases	Infectious diseases	 Staphylococcus aureus infection [PATH:ko05150]	335.7845238095235	254.70039682539704	299.33333333333366	269.01031746031776	329.94841269841254	312.7984126984128	128.08455988456018	169.125468975469	317.56991341991386	345.94444444444395	610.794444444444	695.0861111111104	510.2742063492065	295.38159590409555
Human Diseases	Infectious diseases	 Tuberculosis [PATH:ko05152]	3463.4257936507943	5759.139935064927	2842.4976370851386	3952.8036435786407	2842.7194444444435	4423.246194083698	2070.8816919191913	4294.962518037513	5944.011994949497	6535.626695526701	6780.535046897556	6695.660696248193	7112.418722943718	5757.889777444777
Human Diseases	Infectious diseases	 Hepatitis C [PATH:ko05160]	78.0	3.5	95.5	7.0	62.5	8.5	12.5	0.0	31.0	25.5	85.0	114.5	42.5	8.0
Human Diseases	Infectious diseases	 Hepatitis B [PATH:ko05161]	1011.02031024531	1910.20054112554	840.95652958153	1104.16147186147	767.715476190476	1259.46868686869	522.835858585859	1596.24076479076	1968.39044011544	2085.81031746032	1807.8693001443	1816.8281024531	2007.11044372294	1837.50172799423
Human Diseases	Infectious diseases	 Measles [PATH:ko05162]	78.0	3.5	95.5	7.0	62.5	8.5	12.5	0.0	31.0	25.5	85.0	114.5	42.5	8.0
Human Diseases	Infectious diseases	 Influenza A [PATH:ko05164]	1013.4369769119767	1911.2838744588735	845.70652958153	1107.2448051948033	769.4535714285712	1269.8996392496424	523.335858585859	1596.24076479076	1972.251551226551	2090.31031746032	1814.1193001443	1827.5433802308778	2015.5806818181782	1841.8350613275632
Human Diseases	Infectious diseases	 Human papillomavirus infection [PATH:ko05165]	735.3009559884559	1200.18578643579	576.2987012987013	769.508098845599	562.0404761904762	757.3200577200577	404.498983886484	1072.1407106782133	1341.204004329001	1354.3603535353532	1379.6625	1357.479401154401	1368.9398448773447	1161.6390911865951
Human Diseases	Infectious diseases	 HTLV-I infection [PATH:ko05166]	429.204797979798	443.875865800866	455.291161616162	400.679545454545	327.545634920635	343.554978354978	202.798484848485	102.468398268398	384.253751803752	634.323015873016	732.190909090909	774.150559163059	551.529725829726	439.724733044733
Human Diseases	Infectious diseases	 Kaposi's sarcoma-associated herpesvirus infection [PATH:ko05167]	933.6869769119767	1908.0338744588732	745.45652958153	1099.66147186147	705.3821428571426	1253.1353535353567	510.335858585859	1596.5740981240933	1937.5571067821068	2061.31031746032	1724.2026334776333	1704.2447691197667	1965.9437770562733	1830.3231565656586
Human Diseases	Infectious diseases	 Herpes simplex infection [PATH:ko05168]	1089.0203102453102	1913.70054112554	936.45652958153	1111.16147186147	830.215476190476	1267.96868686869	535.335858585859	1596.24076479076	1999.39044011544	2111.31031746032	1892.8693001443	1931.3281024531	2049.61044372294	1845.50172799423
Human Diseases	Infectious diseases	 Epstein-Barr virus infection [PATH:ko05169]	702.0	31.5	858.5	61.0	559.5	76.83333333333333	115.5	0.0	279.0	229.5	765.0	1025.5	384.83333333333337	72.0
Human Diseases	Cancers	 Pathways in cancer [PATH:ko05200]	4109.032611832609	9362.901010101015	3049.2869769119807	4430.1852813852765	2984.1182539682527	5352.776443001442	2095.631180856185	8593.42741702741	9747.094155844157	9926.814718614714	7331.588131313126	7127.3488095238035	8038.273106060601	8712.62315684316
Human Diseases	Cancers	 Transcriptional misregulation in cancers [PATH:ko05202]	0.525	0.633333333333333	0.691666666666667	0.1	1.85833333333333	4.525	0.3	0.0	1.46666666666667	0.65	0.825	2.825	3.10833333333333	1.29166666666667
Human Diseases	Cancers	 Viral carcinogenesis [PATH:ko05203]	1277.738455988456	1218.43578643579	1239.340367965368	804.820598845599	994.302380952381	806.278391053391	490.186483886484	1071.11987734488	1551.53039321789	1528.52702020202	1967.6	2141.05579004329	1658.92794011544	1208.5259959485
Human Diseases	Cancers	 Chemical carcinogenesis [PATH:ko05204]	2798.018199855697	6621.155555555563	1998.7484126984161	2953.7695346320315	2006.8976190476178	3711.801587301583	1334.363341750845	6337.050559163056	7014.691919191913	6777.3722943722905	4866.608495670991	4808.022294372294	5580.482142857144	6050.814202741707
Human Diseases	Cancers	 Proteoglycans in cancer [PATH:ko05205]	603.361219336219	876.659956709957	496.577128427128	620.932178932179	529.255158730159	682.143362193362	322.107010582011	776.311075036075	975.309036796537	1036.31471861472	1124.84072871573	1196.84426406926	1112.53053751804	880.76235958486
Human Diseases	Cancers	 MicroRNAs in cancer [PATH:ko05206]	816.6999098124093	1201.3100288600292	620.9238455988456	867.7547799422795	714.6424603174601	947.0463564213562	406.389748677248	1193.4924062049063	1413.1694985569989	1323.6893217893214	1582.680032467532	1596.485101010101	1717.37812049062	1203.169650627151
Human Diseases	Cancers	 Colorectal cancer [PATH:ko05210]	933.02031024531	1906.70054112554	745.45652958153	1097.16147186147	705.215476190476	1250.96868686869	510.335858585859	1596.24076479076	1937.39044011544	2060.31031746032	1722.8693001443	1702.3281024531	1964.61044372294	1829.50172799423
Human Diseases	Cancers	 Renal cell carcinoma [PATH:ko05211]	607.035245310245	964.871500721501	497.487987012987	639.355483405483	528.969444444444	692.214502164502	321.13918951419	818.372655122655	1029.71408730159	1116.35916305916	1114.94931457431	1167.49325396825	1035.38508297258	981.938892773893
Human Diseases	Cancers	 Pancreatic cancer [PATH:ko05212]	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Human Diseases	Cancers	 Prostate cancer [PATH:ko05215]	255.263943001443	689.3004329004333	162.88268398268366	273.44853896103905	176.49047619047633	346.12113997114	145.979310966811	744.115061327561	758.8621031746037	782.988095238095	486.594498556999	450.56509740259696	405.66823593073633	587.1657756132756
Human Diseases	Cancers	 Bladder cancer [PATH:ko05219]	196.650613275613	533.433766233766	152.660064935065	215.249098124098	160.854761904762	338.635425685426	96.3325757575758	665.47904040404	644.786994949495	587.647619047619	340.194805194805	354.390061327561	321.449981962482	514.739350649351
Human Diseases	Cancers	 Chronic myeloid leukemia [PATH:ko05220]	0.0	0.625	0.375	0.375	0.25	0.625	0.125	0.0	1.0	0.0	1.25	0.25	1.125	1.125
Human Diseases	Cancers	 Small cell lung cancer [PATH:ko05222]	933.6869769119767	1908.0338744588732	745.45652958153	1099.66147186147	705.3821428571426	1253.1353535353567	510.335858585859	1596.5740981240933	1937.5571067821068	2061.31031746032	1724.2026334776333	1704.2447691197667	1965.9437770562733	1830.3231565656586
Human Diseases	Cancers	 Breast cancer [PATH:ko05224]	0.666666666666667	0.0	1.66666666666667	2.33333333333333	1.33333333333333	6.16666666666667	0.0	0.0	1.61111111111111	1.33333333333333	3.5	6.94444444444444	4.66666666666667	1.33333333333333
Human Diseases	Cancers	 Hepatocellular carcinoma [PATH:ko05225]	2313.404779942278	5800.703535353539	1644.6097763347798	2415.6114538239513	1573.5511904761893	3060.038780663777	1116.851821789325	5434.3656024531	6020.816414141413	5965.473809523806	4003.4166847041843	3802.1762445887452	4629.092676767678	5313.0286652236655
Human Diseases	Cancers	 Central carbon metabolism in cancer [PATH:ko05230]	3311.166630591631	5936.385245310251	2792.1975288600293	4579.1143217893205	2542.745634920635	3995.341648629148	2793.547673160173	3730.4402958153	5729.227831890326	6688.302200577207	7093.429274891774	6350.678373015869	8606.662337662337	5994.302205849713
Human Diseases	Cancers	 Choline metabolism in cancer [PATH:ko05231]	202.49924242424254	609.9273809523808	117.42738095238133	221.06709956709943	159.34206349206332	290.0035714285713	101.35959595959619	785.1861471861473	724.339321789322	692.4452380952376	333.48679653679676	372.10777417027373	276.234325396825	524.4675793650794
Human Diseases	Immune diseases	 Systemic lupus erythematosus [PATH:ko05322]	27.0454545454545	52.9242424242424	12.155303030303	21.9633838383838	18.3194444444444	35.5227272727273	6.97186147186147	103.431818181818	89.5883838383838	79.375	44.2007575757576	50.8989898989899	25.6517676767677	62.8719696969697
Human Diseases	Immune diseases	 Rheumatoid arthritis [PATH:ko05323]	3.54166666666667	44.625	8.625	11.1805555555556	2.875	28.0559523809524	2.0	19.3333333333333	19.6388888888889	69.2916666666667	12.7083333333333	14.6666666666667	39.875	37.9444444444444
Human Diseases	Immune diseases	 Primary immunodeficiency [PATH:ko05340]	622.5608225108231	1779.661147186149	419.001334776335	767.151226551227	254.380952380952	500.141378066378	433.340343915344	2242.577741702738	2143.928481240985	2055.779004329005	1143.040331890331	758.445057720058	1147.22022005772	1540.4658516483519
Human Diseases	Cardiovascular diseases	 Hypertrophic cardiomyopathy (HCM) [PATH:ko05410]	234.35119047619	127.52976190476167	186.92460317460365	201.17619047619	251.93055555555566	248.469047619048	87.25	43.1011904761905	173.24404761904734	151.166666666667	494.4623015873017	552.165277777778	539.6428571428567	161.64880952380935
Human Diseases	Cardiovascular diseases	 Arrhythmogenic right ventricular cardiomyopathy (ARVC) [PATH:ko05412]	0.5	0.0	2.5	0.5	0.0	1.0	0.0	0.0	1.0	0.0	1.5	1.5	1.5	1.0
Human Diseases	Cardiovascular diseases	 Dilated cardiomyopathy (DCM) [PATH:ko05414]	0.5	2.79166666666667	3.041666666666667	0.875	0.916666666666667	2.125	0.125	0.0	2.83333333333333	2.0	2.91666666666667	1.75	3.29166666666667	4.95833333333333
Human Diseases	Cardiovascular diseases	 Viral myocarditis [PATH:ko05416]	933.52031024531	1906.70054112554	747.95652958153	1097.66147186147	705.215476190476	1251.96868686869	510.335858585859	1596.24076479076	1938.39044011544	2060.31031746032	1724.3693001443	1703.8281024531	1966.11044372294	1830.50172799423
Human Diseases	Cardiovascular diseases	 Fluid shear stress and atherosclerosis [PATH:ko05418]	4598.223160173156	9183.828643578649	3552.5518759018814	4563.05104617604	3382.05357142857	5221.303787878784	2267.593025493028	8553.91771284271	9844.00364357864	9986.858838383841	8125.472835497832	7996.414195526701	8286.594011544004	8451.956678044176
