otu name	Taxonomy	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B 
OTU_605	y15408.1 granulicatella elegans str. 2640_91  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__carnobacteriaceae;g__granulicatella;s__granulicatella elegans;superkingdom__bacteria	97.31800766	2.64E-118	428.685			0	0	7	0	4	0	0	0	3	0	0	0
OTU_606	fj557586.1 survey approach assess endotracheal tube biofilms and their origins biofilm extubated endotracheal tube icu patient clone et_f_2a06  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	96.07142857	1.98E-120	435.898			2	2	0	0	1	0	0	0	2	1	0	1
OTU_607	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.78597786	3.68E-123	444.915			3	5	15	10	19	2	1	5	8	5	12	0
OTU_608	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.36842105	4.46E-122	442.21			1	1	5	1	2	18	0	1	0	1	1	0
OTU_609	gq496163.1 fusobacterium nucleatum subsp. animalis str. 708  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium nucleatum;superkingdom__bacteria	97.82608696	7.25E-126	453.932			0	2	0	0	0	0	0	0	2	0	2	0
OTU_610	uncultured porphyromonas sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__porphyromonas;s__porphyromonas spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.82608696	5.95E-127	457.539			5	2	0	17	0	0	0	1	28	4	6	9
OTU_611	ay323525.1 prevotella melaninogenica str. atcc 25845  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella melaninogenica;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.5215311	1.80E-100	370.075			0	0	0	4	8	1	0	0	0	0	0	3
OTU_612	gq011011.1 topographical and temporal human skin microbiome skin antecubital fossa clone nbw789h11c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	96.96969697	8.00E-119	430.488			0	0	1	0	5	3	2	9	0	0	0	0
OTU_613	gq045721.1 topographical and temporal human skin microbiome skin volar forearm clone nbw989h03c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	96.71532847	3.03E-124	448.522			93	331	1	4	50	7	0	6	16	14	14	12
OTU_614	ab023576.1 streptococcus uberis str. hn1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus uberis;superkingdom__bacteria	94.71698113	4.73E-109	398.027			3	4	0	0	3	4	0	0	0	2	0	0
OTU_615	dq797962.1 human fecal clone rl302_aal93h07  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus thermophilus;superkingdom__bacteria	98.50187266	7.01E-126	454.834			128	62	94	12	222	513	79	214	32	103	43	50
OTU_616	gq103128.1 topographical and temporal human skin microbiome skin volar forearm clone nbw696e04c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.0260223	8.79E-125	450.325			0	0	0	1	0	0	5	0	3	0	0	0
OTU_617	gq029883.1 topographical and temporal human skin microbiome skin occiput clone nbw928h06c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__carnobacteriaceae;g__granulicatella;s__granulicatella elegans;superkingdom__bacteria	97.46376812	3.06E-124	449.423			0	0	5	0	3	0	0	0	3	2	1	0
OTU_618	am157441.1 streptococcus parasanguinis mother v4  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus parasanguinis;superkingdom__bacteria	98.18181818	1.40E-128	463.85			102	238	31	47	155	55	7	18	23	45	13	38
OTU_619	uncultured leptotrichia sp. ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__leptotrichiaceae;g__leptotrichia;s__leptotrichia spp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			0	0	0	0	0	0	0	0	2	3	0	0
OTU_620	gu045386.1 streptococcus oralis str. dsmz 20395  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	97.54901961	1.06E-90	336.713			2	2	9	4	3	6	0	1	2	1	5	3
OTU_621	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	98.85714286	5.38E-81	304.252			0	2	2	0	0	2	0	0	1	0	3	1
OTU_622	ay281085.1 streptococcus sanguinis str. atcc 29667  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	100	1.06E-83	313.269			1	5	0	2	12	4	0	0	0	1	2	3
OTU_623	neisseria sp. 5060b ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria sp.;superkingdom__bacteria	96.12676056	2.02E-120	435.898			0	0	0	0	0	0	0	0	1	5	0	3
OTU_624	gq052901.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1076a11c1  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella histicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.34848485	1.56E-121	440.407			0	1	0	0	0	2	0	0	0	0	0	1
OTU_625	streptococcus sinensis ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	97.45454545	5.95E-127	458.44			8	10	3	4	4	5	0	1	0	3	1	1
OTU_626	streptococcus sinensis ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	96.08540925	6.95E-120	434.095			3	4	8	5	7	2	0	4	1	2	3	2
OTU_627	blautia sp. canine oral taxon 143 ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__lachnospiraceae;g__blautia;s__blautia sp.;superkingdom__bacteria	93.77289377	1.81E-114	416.963			0	0	0	0	0	1	0	0	0	0	0	2
OTU_628	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.32352941	2.29E-119	433.193			0	0	0	0	0	0	2	4	0	0	0	0
OTU_629	gq052838.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1072h07c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus thermophilus;superkingdom__bacteria	97.83393502	1.72E-127	459.342			13	3	4	2	10	30	4	11	0	4	5	1
OTU_630	uncultured alteromonas sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__alteromonadales;f__alteromonadaceae;g__alteromonas;s__alteromonas spp.;superkingdom__bacteria	98.17518248	5.90E-127	458.44			0	1	0	0	0	0	0	0	3	0	0	0
OTU_631	uncultured thalassobius sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__rhodobacteraceae;g__thalassobius;s__thalassobius spp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			1	1	0	1	0	0	0	0	1	0	0	0
OTU_632	gq038599.1 topographical and temporal human skin microbiome skin volar forearm clone nbu408h08c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__actinomycetaceae;g__mobiluncus;s__mobiluncus mulieris;superkingdom__bacteria;subclass  actinobacteridae;suborder__actinomycineae	98.16849817	9.35E-131	471.064			0	0	0	0	0	0	0	0	0	2	0	1
OTU_633	dq377751.1 pseudomonas grimontii pd 10  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas libanensis;superkingdom__bacteria;species group  pseudomonas fluorescens group	99.39759036	2.49E-78	296.137			0	0	0	0	0	0	0	0	2	4	0	0
OTU_634	gq010994.1 topographical and temporal human skin microbiome skin antecubital fossa clone nbw789g01c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	96.78571429	1.63E-121	440.407			6	5	18	8	16	11	0	2	4	3	7	4
OTU_635	am277334.2 fecal microbiota irritable bowel syndrome patients significantly that healthy subjects human faecal clone ap07s.31  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillales;g__gemella;s__gemella sanguinis;superkingdom__bacteria	98.1884058	4.88E-128	462.047			2	9	18	14	6	9	0	2	1	9	11	1
OTU_636	gq032222.1 topographical and temporal human skin microbiome skin volar forearm clone nbw903h09c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	97.46376812	7.25E-126	453.932			1	4	1	1	1	0	0	3	2	4	1	5
OTU_637	aj290755.2 haemophilus parainfluenzae str. hk85  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parainfluenzae;superkingdom__bacteria	97.8021978	2.47E-125	452.129			0	0	0	0	0	0	0	0	0	0	0	11
OTU_638	neisseria flavescens ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria flavescens;superkingdom__bacteria	97.34513274	7.94E-99	363.763			0	0	0	0	0	0	0	0	2	1	0	3
OTU_639	uncultured cellulomonas sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__cellulomonadaceae;g__cellulomonas;s__cellulomonas spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	94.87179487	8.20E-119	430.488			1	4	0	0	0	4	0	0	0	1	0	0
OTU_640	gq052901.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1076a11c1  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella histicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.60784314	2.35E-125	453.03			9	15	1	13	120	108	0	0	1	4	4	9
OTU_641	fj999933.1 pseudomonas trivialis str. eqh4  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas trivialis;superkingdom__bacteria;species group  pseudomonas fluorescens group	97.70992366	4.24E-122	442.21			0	0	0	0	0	0	0	0	2	24	0	0
OTU_642	streptococcus gallolyticus subsp. null ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus gallolyticus;superkingdom__bacteria	94.05405405	1.32E-69	267.283			0	0	0	0	1	1	0	0	0	1	0	0
OTU_643	porphyromonas genomsp. p3 ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__porphyromonas;s__porphyromonas genomsp. p3;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.57446809	1.26E-115	420.57			0	0	0	2	0	0	0	0	0	3	0	0
OTU_644	streptococcus sp. oral taxon 066 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	97.33840304	2.25E-119	433.193			0	2	0	0	1	1	0	1	0	0	0	0
OTU_645	ef371928.1 streptococcus sinensis str. hdp 2005_0155  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	99.43181818	1.26E-82	310.564			3	4	1	2	2	2	0	0	0	1	1	1
OTU_646	gq103128.1 topographical and temporal human skin microbiome skin volar forearm clone nbw696e04c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.92473118	7.04E-86	320.483			1	1	0	0	1	0	0	0	0	0	0	0
OTU_647	ab002526.1 streptococcus uberis str. atcc 19436 nctc 3858  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus uberis;superkingdom__bacteria	95.95588235	2.30E-119	432.291			2	1	0	0	3	4	0	2	0	3	0	0
OTU_648	gq032524.1 topographical and temporal human skin microbiome skin volar forearm clone nbw908a01c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	97.42647059	3.65E-123	445.817			27	58	21	50	23	24	0	13	7	11	4	11
OTU_649	gq045721.1 topographical and temporal human skin microbiome skin volar forearm clone nbw989h03c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	99.30555556	2.38E-65	252.856			0	2	1	0	0	0	0	0	0	0	0	0
OTU_650	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.35036496	1.58E-121	439.505			0	0	0	0	0	0	1	5	0	0	0	0
OTU_651	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	99.3006993	8.04E-65	251.053			0	0	0	0	0	1	0	1	0	0	1	0
OTU_652	fusobacterium sp. acc1 ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium sp.;superkingdom__bacteria	98.10606061	7.04E-126	453.932			6	5	9	8	2	2	0	1	2	3	2	4
OTU_653	uncultured chryseobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.45390071	2.00E-120	436.8			0	0	0	0	0	0	8	25	0	0	0	0
OTU_654	gq032470.1 topographical and temporal human skin microbiome skin volar forearm clone nbw906b06c1  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella dispar;superkingdom__bacteria	98.55072464	3.27E-97	358.353			7	8	0	4	20	23	1	2	2	1	1	6
OTU_655	uncultured gemella sp. ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillales;g__gemella;s__gemella spp.;superkingdom__bacteria	94.36619718	5.05E-109	398.929			0	0	1	0	0	1	0	0	0	0	0	1
OTU_656	veillonella parvula ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella parvula;superkingdom__bacteria	94.38596491	2.79E-112	408.848			2	2	1	2	0	0	0	0	3	3	4	10
OTU_657	uncultured brevundimonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__brevundimonas;s__brevundimonas spp.;superkingdom__bacteria	94.60431655	6.41E-114	414.258			0	0	0	0	0	0	8	0	0	0	0	0
OTU_658	acinetobacter sp. cpc4 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter sp.;superkingdom__bacteria	97.78597786	3.01E-124	449.423			0	0	0	0	0	0	8	0	0	0	0	0
OTU_659	uncultured granulicatella sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__carnobacteriaceae;g__granulicatella;s__granulicatella spp.;superkingdom__bacteria	95.0877193	3.66E-117	425.98			2	0	1	0	1	0	0	0	0	0	0	0
OTU_660	gq069708.1 topographical and temporal human skin microbiome skin volar forearm clone nbw232a08c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	93.75	1.21E-110	404.339			1	0	2	0	0	0	0	0	0	0	0	0
OTU_661	ay769997.1 streptococcus massiliensis str. 4401825  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus massiliensis;superkingdom__bacteria	99.26470588	1.48E-134	482.786			2	0	0	5	1	0	0	16	0	3	1	5
OTU_662	dq834360.1 acinetobacter sp. str. byc2  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter guillouiae;superkingdom__bacteria	97.15302491	1.10E-123	446.718			0	0	0	0	0	0	3	0	0	0	0	0
OTU_663	eu537053.1 profile human microbiota antecubital fossa (inner elbow) skin clone nbt219f12  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas fragi;superkingdom__bacteria;species group  pseudomonas chlororaphis group	100	5.34E-121	437.702			0	0	0	0	0	0	0	0	5	0	0	0
OTU_664	chryseobacterium sp. ci27 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.06959707	8.54E-125	450.325			0	0	0	0	0	0	6	33	0	0	0	0
OTU_665	gq045971.1 topographical and temporal human skin microbiome skin volar forearm clone nbw992b09c1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parainfluenzae;superkingdom__bacteria	97.4137931	4.64E-102	374.584			0	0	0	1	0	2	0	0	4	3	6	18
OTU_666	bavariicoccus seileri ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__enterococcaceae;g__bavariicoccus;s__bavariicoccus seileri;superkingdom__bacteria	94.87179487	9.99E-118	426.881			0	0	0	3	0	0	0	0	0	0	2	0
OTU_667	streptococcus sp. oral taxon 058 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	98.35390947	6.73E-113	410.651			0	1	4	0	2	1	0	3	3	1	1	0
OTU_668	uncultured actinobaculum sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__actinomycetaceae;g__actinobaculum;s__actinobaculum spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__actinomycineae	99.63369963	3.48E-136	489.098			1	0	0	0	0	0	0	1	0	1	0	0
OTU_669	uncultured leptotrichia sp. ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__leptotrichiaceae;g__leptotrichia;s__leptotrichia spp.;superkingdom__bacteria	97.11191336	1.31E-122	443.112			2	0	1	0	0	0	0	1	0	0	0	0
OTU_670	ay281085.1 streptococcus sanguinis str. atcc 29667  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	97.77777778	8.58E-125	451.227			13	9	30	9	21	8	2	2	13	7	15	6
OTU_671	gu045386.1 streptococcus oralis str. dsmz 20395  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	96.36363636	1.23E-116	423.275			1	0	1	0	0	0	0	0	0	0	0	1
OTU_672	pseudomonas fluorescens ss101 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas fluorescens;superkingdom__bacteria;species group  pseudomonas fluorescens group	97.79411765	1.66E-127	459.342			0	0	0	0	0	0	0	0	5	26	0	0
OTU_673	eu592964.1 olsenella sp. str. f0004  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__coriobacteriales;f__coriobacteriaceae;g__olsenella;s__olsenella spp.;superkingdom__bacteria;subclass  coriobacteridae;suborder__coriobacterineae	98.52941176	9.23E-131	471.064			0	0	0	1	0	0	0	0	1	0	0	1
OTU_674	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.83393502	2.09E-126	455.735			0	1	4	5	2	1	0	1	3	2	5	2
OTU_675	acinetobacter sp. gd2(2010) ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter sp.;superkingdom__bacteria	97.46376812	2.08E-126	456.637			0	0	0	0	0	0	32	0	0	0	0	0
OTU_676	ay879298.1 granulicatella paradiacens str. 04401102  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__carnobacteriaceae;g__granulicatella;s__granulicatella paradiacens;superkingdom__bacteria	97.33840304	1.28E-122	444.013			0	0	0	0	3	0	0	0	0	0	0	0
OTU_677	gq052901.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1076a11c1  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella histicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.7032967	1.05E-123	446.718			8	19	0	8	99	139	0	0	1	3	0	2
OTU_678	gq030794.1 topographical and temporal human skin microbiome skin palm clone nbw883a12c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sanguinis;superkingdom__bacteria	96.9581749	1.90E-120	435.898			1	3	0	2	1	1	0	0	0	0	1	0
OTU_679	gq032248.1 topographical and temporal human skin microbiome skin volar forearm clone nbw904c07c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	94.62365591	7.64E-107	390.814			5	0	0	0	0	1	0	0	0	0	0	0
OTU_680	pseudomonas sp. ek_i2 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas sp.;superkingdom__bacteria	97.12230216	1.15E-56	223.101			0	0	0	0	0	0	0	0	4	0	0	0
OTU_681	megasphaera micronuciformis ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__megasphaera;s__megasphaera micronuciformis;superkingdom__bacteria	97.42647059	2.04E-126	456.637			0	2	0	0	3	5	0	0	0	0	0	0
OTU_682	fm873283.1 occupant source house floor dust clone fd01a10  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella dispar;superkingdom__bacteria	96.01449275	2.23E-113	413.356			0	0	0	0	1	2	0	0	0	0	0	0
OTU_683	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.4962406	5.95E-127	457.539			0	0	0	0	0	0	14	70	0	0	0	0
OTU_684	gq103128.1 topographical and temporal human skin microbiome skin volar forearm clone nbw696e04c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.82608696	8.76E-125	450.325			5	1	0	3	16	0	0	0	5	3	7	7
OTU_685	fj471637.1 fusobacterium nucleatum str. chdc f8  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium nucleatum;superkingdom__bacteria	100	1.10E-69	266.382			0	0	0	0	0	0	0	4	0	0	0	0
OTU_686	streptococcus salivarius subsp. null ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus salivarius;superkingdom__bacteria	99.50248756	3.20E-97	359.255			0	0	0	0	1	3	0	0	0	0	0	0
OTU_687	gq088819.1 topographical and temporal human skin microbiome skin volar forearm clone nbw314d07c1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__aggregatibacter;s__aggregatibacter segnis;superkingdom__bacteria	96.72727273	4.54E-122	442.21			1	3	1	3	2	2	0	2	0	1	10	2
OTU_688	gq073305.1 topographical and temporal human skin microbiome skin palm clone nbw207e04c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus salivarius;superkingdom__bacteria	98.52398524	4.76E-128	461.145			12	4	7	2	11	35	13	22	3	8	3	0
OTU_689	gq011011.1 topographical and temporal human skin microbiome skin antecubital fossa clone nbw789h11c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	97.45454545	8.79E-125	451.227			12	4	21	20	4	17	0	4	9	7	6	17
OTU_690	prevotella sp. oral clone do014 ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.53479853	2.20E-132	475.572			0	0	0	0	1	2	0	0	0	0	0	0
OTU_691	aj271894.1 actinomyces lingnae str. ccug 32865  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__actinomycetaceae;g__actinomyces;s__actinomyces lingnae;superkingdom__bacteria;subclass  actinobacteridae;suborder__actinomycineae	96.37681159	1.60E-121	439.505			0	0	0	2	0	0	0	0	0	1	1	1
OTU_692	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.98989899	2.25E-92	342.123			0	0	1	0	0	1	0	0	0	0	1	2
